local_id,order_index,raw_id,dataset_message_id,chat,topic,message_date,role,text_preview
"S0298","4","6656","5705","Опричнина.","1369656262656","2026-06-26T06:07:03+00:00","context","локальные кидал?"
"S0298","5","6657","5706","Опричнина.","1369656262656","2026-06-26T06:07:16+00:00","context","+-"
"S0299","0","6644","5692","Опричнина.","1369656262656","2026-06-26T06:03:26+00:00","context","у меня лимитка"
"S0299","1","6653","5702","Опричнина.","1369656262656","2026-06-26T06:05:34+00:00","context","у меня хуй под утро"
"S0299","2","6655","5704","Опричнина.","1369656262656","2026-06-26T06:06:32+00:00","context","ну мне подкусило пару стопов перед лимиткой"
"S0299","3","6656","5705","Опричнина.","1369656262656","2026-06-26T06:07:03+00:00","context","локальные кидал?"
"S0299","4","6657","5706","Опричнина.","1369656262656","2026-06-26T06:07:16+00:00","context","+-"
"S0300","0","6653","5702","Опричнина.","1369656262656","2026-06-26T06:05:34+00:00","context","у меня хуй под утро"
"S0300","1","6655","5704","Опричнина.","1369656262656","2026-06-26T06:06:32+00:00","context","ну мне подкусило пару стопов перед лимиткой"
"S0300","2","6656","5705","Опричнина.","1369656262656","2026-06-26T06:07:03+00:00","context","локальные кидал?"
"S0300","3","6657","5706","Опричнина.","1369656262656","2026-06-26T06:07:16+00:00","context","+-"
"S0323","0","6716","5766","ОМ: Полезные обсуждения","58143539200","2026-06-26T06:44:53+00:00","context","Всем привет! Может кто-нибудь, пожалуйста, подсказать актуальный гайд по поднятию резюме в топ выдачи на hh.ru (с целью прохождения ai-фильтров)? Слышал сам про такое (как пример):  1) что если по твоей специальности закончились вакансии, то можно откликаться в другой, чтобы держать активность 2) что можно постоянно обновлять резюме путем внесения минорных изменений: добавить точку, сохранить, убрать точку, сохранить и тд"
"S0323","1","6861","5911","ОМ: Полезные обсуждения","58143539200","2026-06-26T06:58:01+00:00","context","Актуального гайда никто не даст, актуальность постоянно меняется, плюс гарантированности советов нет ни у кого кроме разрабов hh. В целом такие вопросы часто обсуждаются в чате ОМ: Резюме  Если кратко: 1) Для поднятия резюме в топе: как можно больше писать в чате (в том числе сопроводительные по каждому отклику), как можно больше откликаться (обязательно с сопроводительными), действительно если свои вакансии закончились то можно откликаться на другие как минимум чтобы больше сопроводительных был"
"S0364","0","6034","5085","Vibemode","Баги и вопросы по API","2026-06-25T22:11:26+00:00","context","а, переключись на рф, не рф пока не стабилен изза усиленного CF"
"S0364","1","6042","5091","Vibemode","Баги и вопросы по API","2026-06-25T22:12:32+00:00","context","Не знаю, проблема у меня или нет, но на r-api порой вообще отваливается. Hermes тормозит, Droid на домашнем сервере тоже (хотя там скорее проблема в настройках маршрутизации и Fake IP)."
"S0364","2","6052","5102","Vibemode","Баги и вопросы по API","2026-06-25T22:13:38+00:00","context","Очень хотелось бы страницу мониторинга, чтобы знать наверняка, какой API и какая модель работает, в идеале бы ещё по запросу списка моделей получать информацию о рабочих или не рабочих моделях"
"S0364","3","6062","5103","Vibemode","Баги и вопросы по API","2026-06-25T22:14:10+00:00","context","Чтобы в Hermes и подобных агентах fallback на другие модели делать нормально"
"S0364","4","6069","5114","Vibemode","Баги и вопросы по API","2026-06-25T22:14:43+00:00","context","причем тут лимиты то? эти 2 дня у меня кодекс с обычно подпиской работает как всегда обычно. а апи провайдер думает ооочень долго. Я не наговариваю, я факт говорю"
"S0364","5","6070","5115","Vibemode","Баги и вопросы по API","2026-06-25T22:14:46+00:00","context","но чаще всего зависит не от нас, а чаще всего все сбои на стороне кого то, но мы обязательно подумаем над этим! Спасибо!"
"S0364","6","6078","5129","Vibemode","Баги и вопросы по API","2026-06-25T22:15:32+00:00","context","я уже добавил статус доступности моделей, пока в работе"
"S0364","7","6079","5130","Vibemode","Баги и вопросы по API","2026-06-25T22:15:43+00:00","context","Да, понимаю, потому и предлагаю. Ибо точек отказа достаточно много, потому любой реконнект уже вызывает панические атаки xD"
"S0364","8","6105","5154","Vibemode","Баги и вопросы по API","2026-06-25T22:17:29+00:00","context","Статус openai, тг чат, проверять свой vpn, проверять настройки самого инструмента, проверять автосжатие, в лк смотреть и ловить запросы, переключаться на другие модели, создавать новые чаты"
"S0365","0","6765","5816","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:49:55+00:00","context","почитайте теорию как работает кеширование в антропике. В подписке оно тоже используется, как и в api. Именно на первых запросах в сессии основная часть падает в кеш на запись, а лимиты в подписке считай что деньги в апи, потому что все измеряется в нагрузке на мощности. Потому так все выходит.   Это не волшебство, а нагрузка на кеширование"
"S0365","1","6776","5825","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:51:33+00:00","context","ну как по человечески. Кешироввние, в api на запись есть бабки. Дорого. Зато следующие токены вытаскиваются из кеша. Поэтому дешево. Так в апи.  В подписке то же самое, только вы не видите этого, оно под капотом"
"S0365","2","6778","5826","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:51:57+00:00","context","потому выходит некоторые запросы жрут лимиты сразу, а некоторые нет (берутся из кеша)"
"S0365","3","6799","5849","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:53:47+00:00","context","основные постулаты при кодинге - не ходить в туалет, не жрать и не делать паузы более 5 минут между запросами, кеш сбрасывается. Есть 1 часовой кеш у МАкс тарифов на подписке. Там жрать и ссать можно, но кеш по идее дороже уже, поэтому тратится может быстрее лимиты"
"S0365","4","6803","5852","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:54:07+00:00","context","Ну так мы про это и возмущались что ХЗ как он там БЕРЕТ бывает элементарнейший хапрос сжирает тонну лимитов (лично было что 15% за 1 текстовый запрос на 1 А4 лист текста тупо! ) а бывает бл пол дня работает в коде правит 2000 строк и сжирает дай бог 10%   он не зря удалили ЛОГИ токенов же)"
"S0365","5","6805","5853","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:54:19+00:00","context","- не делать постоянно /new и /clear как советуют дебилы в ютубе"
"S0365","6","6817","5855","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:54:59+00:00","context","потому что вы тем самым убиваете кеш в контекстном окне и он создается заново, что жрет лимиты (в апи бабки)"
"S0365","7","6826","5872","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:55:22+00:00","context","да, надо разумный компромисс, чтобы кеширование было эффектиым не в ущерб окну"
"S0365","8","6836","5886","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:55:51+00:00","context","если можешь тащить в окне хвост и не напрягает - тащи скоко можешь с автокомпактом"
"S0365","9","6850","5899","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:57:21+00:00","context","чтобы было  проще и задачи не требуют прям 1м окна - отключай его. Иначе такать хвост в 1м окне даже кешированный будет затратно на апи (а на подписке быстрее лимиты), т к чтение из кеша тоже   олщности"
"S0365","10","6876","5925","Vibecoder Chat [Public]","Claude Code","2026-06-26T06:59:11+00:00","context","для понимания, я видел запрос (1 запрос, это не 1 промт, это просто 1 запрос к апи с ответом вход/выход) в 1м окне сожрал 9.8$ . Так вышло, потому что то то таскал хввост и положилось в кеш сразу 910к токенов в сессии"
"S0366","0","6341","5390","ОМ: Биохакинг","6411","2026-06-26T02:35:20+00:00","context","Здарова  Ездил кто на психоделические ретриты? Хочу задать несколько вопросов"
"S0366","1","6540","5589","ОМ: Биохакинг","6411","2026-06-26T04:50:24+00:00","context","Как разные люди, имеющие разные опыты таких ретритов, видят весь процесс и какое мнение они теперь имеют на счет такой практики + какие бенефиты они приобрели. Вот)"
"S0366","2","6543","5592","ОМ: Биохакинг","6411","2026-06-26T05:03:23+00:00","context","У меня есть знакомые (4 человек), которые ретритили.  После ретритов их проблемы не решались, они чаще уходили в ""нужно жить в гармонии и по кайфу ваще"".   У всех после этого появились проблемы с целеполаганием типа ""у самурая есть только путь"". Моё  мнение - это плохо.  Плюсом они начинают погружаться в шизотерику и становятся ёбнутыми. Можешь послушать Мацкевича и Маркес, Саня Ильин и Декабрист делали на них реакт =)  Если хочешь какую-то болячку полечить / смысл жизни найти - ретрит это очень"
"S0366","3","6592","5641","ОМ: Биохакинг","6411","2026-06-26T05:51:39+00:00","context","Работал)  Такие начинают бегать по потолку, когда оказывается, что можно формулировать и путь на 10/10, и цель на 10/10. Причём это делается за 40-60 минутов  Ещё интересное наблюдение - тревожность у некоторых людей отцепляется просто постановкой очень хорошей цели. Цели, в которую их тревожная голова с удовольствием погрузится. Появляется цель - и они начинают делать, а не гонять мысли по лобной доле 😁"
"S0366","4","6688","5737","ОМ: Биохакинг","6411","2026-06-26T06:36:19+00:00","context","Конечно Там у людей прилипает всякое дезадаптивное говно вперемешку с религией и шизотерикой  Глубоко там копать на самом деле часто не нужно: за парой-тройкой вопросов вглубь как в известном меме с шахтёром находится бриллиантовая залежь выгребная яма.  Когда ретритнутый это осознает, работа сильно ускоряется =)"
"S0366","5","6820","5873","ОМ: Биохакинг","6411","2026-06-26T06:55:07+00:00","context","А приходят изначально с выгоранием вообще :)"
"S0367","0","6144","5193","ОМ: Полезные обсуждения","58133053440","2026-06-25T22:40:40+00:00","context","Отпрашиваешься или берешь отпуск и едешь.  Иначе действуешь, как советовал Черчилль."
"S0367","1","6367","5416","ОМ: Полезные обсуждения","58133053440","2026-06-26T03:03:00+00:00","context","Сииильно индивидуально.   Где-то тебя сразу хлопнет СБ, где-то не заметят  Если у тебя есть способ сокрыть локацию, скрой. Меньше рисков =)  В идеале спросить у манагера, либо у коллегов которые именно в этой компании так уже делали"
