raw_id,chat,message_date,text_len,audit_class,usefulness,system_result,coverage_reason,intake_status,queue_status,batch_status,run_id,run_status,final_decision,single_score,material_count,embedding_count,preview
3209,s,2026-06-24T21:12:53+00:00,21,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,ну тут просто пизд...
3210,s,2026-06-24T21:12:55+00:00,15,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,на меня наехали
3211,s,2026-06-24T21:12:56+00:00,98,NOT_USEFUL,10,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"ясно, понятно, а мы то верили до конца потому что ты шкет по идее, хз, как то хотелось верить тебе"
3212,s,2026-06-24T21:13:05+00:00,10,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,так братан
3213,s,2026-06-24T21:13:08+00:00,15,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,смотри ситуацию
3214,s,2026-06-24T21:13:15+00:00,33,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,ДАВАЙ ПОВЕРИМ ЧТО ТЕБЯ ПОДСТАВИЛИ
3215,s,2026-06-24T21:13:20+00:00,34,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,но тебя подставили очень виртуозно
3216,s,2026-06-24T21:13:24+00:00,25,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,все что ты можешь сделать
3217,s,2026-06-24T21:13:28+00:00,34,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,это созвониться с никитой условным
3218,s,2026-06-24T21:13:35+00:00,30,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"и все обсудить, ему мы поверим"
3219,s,2026-06-24T21:13:35+00:00,13,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,причем он тут
3220,s,2026-06-24T21:13:40+00:00,25,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,ему мы поверим потому что
3221,s,2026-06-24T21:13:42+00:00,20,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,если ты ему докажешь
3222,s,2026-06-24T21:13:44+00:00,13,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,что это не ты
3223,s,2026-06-24T21:13:49+00:00,15,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,что я не папус>
3224,s,2026-06-24T21:13:50+00:00,1,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,?
3225,s,2026-06-24T21:13:56+00:00,21,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,что ты не скамил всех
3226,s,2026-06-24T21:14:01+00:00,15,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,а кого я скамил
3227,s,2026-06-24T21:14:03+00:00,10,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,я же писал
3228,s,2026-06-24T21:14:06+00:00,17,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Что я делаю ключи
3229,s,2026-06-24T21:14:13+00:00,12,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,читай в чате
3230,s,2026-06-24T21:14:24+00:00,43,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"в общем, смотри, если ты и правда не скамил"
3231,s,2026-06-24T21:14:26+00:00,13,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,и ты не папус
3232,s,2026-06-24T21:14:27+00:00,4,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,и тд
3233,s,2026-06-24T21:14:30+00:00,18,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,просто пиши никите
3234,s,2026-06-24T21:14:45+00:00,56,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,ток он может тебе помочь безболезненно вернуть репутацию
3235,"founderStack / Общение, знакомства",2026-06-24T21:16:12+00:00,172,NOT_USEFUL,18,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,309,COMPLETED,REJECTED_SINGLE_MESSAGE,0.1932,0,1,для таких вещей существуют фичи по типу доверенные лица когда чел умирает те должны предоставить свидетельство о смерти и получают доступ к творениям. такое есть в гитхабе
3237,Vibecoder Chat [Public],2026-06-24T21:20:12+00:00,13,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,310,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,Ипантий сынок
3238,Vibecoder Chat [Public],2026-06-24T21:20:14+00:00,7,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,310,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,⌛ Думаю
3239,s,2026-06-24T21:20:30+00:00,23,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"понятно в общем, а жаль"
3240,ОМ: Резюме,2026-06-24T21:21:20+00:00,404,ANSWER_OR_EXPLANATION,58,MATERIALIZED,materialized,PROCESSED,PROCESSED,PROCESSED,397,COMPLETED,CANDIDATE,,1,1,"Добро пожаловать в стаю, @htmngr! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего конт"
3241,Vibecoder Chat [Public],2026-06-24T21:21:37+00:00,95,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,311,COMPLETED,REJECTED_SINGLE_MESSAGE,0.179,0,1,"Я Ипантию дал доступ к своему тг аккаунту для парсера сообщений, дамба и разных целей, не банит"
3242,Vibe GIG Мастерская,2026-06-24T21:22:17+00:00,115,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,312,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,утюг и cloudcoder_api —- это скам. все кто знают эти каналы . нахуй шлите в 150 раз.. Мутный движ - -скам на лярды
3243,Vibemode,2026-06-24T21:22:28+00:00,132,DISCUSSION_SEGMENT,47,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,313,COMPLETED,REJECTED_SINGLE_MESSAGE,0.302,0,1,"@ozerov_maxim Макс, тыкни где ошибься, пожалуйста. Только она не работает, вроде из старого перенес. 404 ловлю В доке ее нет просто"
3244,Хайзов | fsind,2026-06-24T21:22:29+00:00,30,NOT_USEFUL,2,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,https://t.me/+33Am3wyRN7cxOTg5
3245,Хайзов | fsind,2026-06-24T21:22:34+00:00,10,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,зайди сюда
3246,утюг лох,2026-06-24T21:22:36+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
3247,Хайзов | fsind,2026-06-24T21:22:43+00:00,14,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,соберу команду
3248,Хайзов | fsind,2026-06-24T21:22:54+00:00,22,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"готово, давай, поехали"
3249,Vibemode,2026-06-24T21:22:58+00:00,31,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,314,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,v1 для антропик формата не надо
3250,Vibemode,2026-06-24T21:23:16+00:00,494,USEFUL_SIGNAL,78,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,315,COMPLETED,REJECTED_SINGLE_MESSAGE,0.5184,0,1,"сорян, может чего не догоняю, в теории только урл поменять? Это PI ""vibemod2-anthropic"": { ""baseUrl"": ""https://r-api.vibemod.pro"", ""api"": ""anthropic-messages"", ""vibemod2-responses"": { ""baseUrl"": ""https://r-api.vibemod.pro/v1"", ""api"": ""opena"
3251,Vibemode,2026-06-24T21:23:19+00:00,50,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,316,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,опуса ещё не добавляли на предпоследние подписки?:
3252,Vibemode,2026-06-24T21:23:27+00:00,53,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,317,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"Точно. Делал автозамену, не обратил внимание. Спасибо"
3253,утюг лох,2026-06-24T21:23:30+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
3254,Miloslavski,2026-06-24T21:23:39+00:00,2665,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,candidate_without_material,PROCESSED,PROCESSED,PROCESSED,318,COMPLETED,SINGLE_MESSAGE_MATERIAL_CANDIDATE,0.63,0,1,"С небольшим опозданием, но все же, открываем поток на Июльский набор обучения. Цены стандартные : Групповое : 150 000. Личное : 350 000. Но! Первые 10 ""групповых"" оплат : 125 000 вместо 150 000. По поводу личного : Т.к места ""забиваются"" оч"
3255,s,2026-06-24T21:23:44+00:00,86,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"там челы сообирают команду кто искать будет про тебя все, хотя бы чтобы этого избежать"
3256,Miloslavski,2026-06-24T21:23:59+00:00,395,DISCUSSION_SEGMENT,44,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,319,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"К слову, программа Июльского потока будет расширена за счет введение работы на Американском рынке. Напомню, что само по себе обучение уже предусматривало работу не только с Crypto, но и с рынком валютных пар ( Forex ) , а так же другими вид"
3257,Miloslavski,2026-06-24T21:23:59+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,319,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3258,Miloslavski,2026-06-24T21:23:59+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,319,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3259,Miloslavski,2026-06-24T21:23:59+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,319,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3260,Miloslavski,2026-06-24T21:23:59+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,319,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3261,утюг лох,2026-06-24T21:24:23+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
3262,утюг лох,2026-06-24T21:24:37+00:00,18,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,вы ищите еще челов
3263,Vibemode,2026-06-24T21:24:43+00:00,79,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,320,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,"Да, только урл. А ты ключ новый сегодня днем не выпускал? Он не перенестись мог"
3264,утюг лох,2026-06-24T21:24:44+00:00,17,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,кто искать сможет
3265,утюг лох,2026-06-24T21:24:47+00:00,3,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,нет
3266,утюг лох,2026-06-24T21:25:06+00:00,30,NOT_USEFUL,2,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,https://t.me/+33Am3wyRN7cxOTg5
3267,утюг лох,2026-06-24T21:25:09+00:00,4,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,линк
3268,Vibemode,2026-06-24T21:25:21+00:00,58,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,321,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"нет, ключ не перевыпускал, попробую новый тогда создать..."
3269,утюг лох,2026-06-24T21:25:49+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
3270,Vibemode,2026-06-24T21:28:27+00:00,85,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,322,COMPLETED,REJECTED_SINGLE_MESSAGE,0.357,0,1,С новым ключом тоже самое 403 Your request was blocked. Локация может влиять? Я из РБ
3271,Vibemode,2026-06-24T21:28:48+00:00,35,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,323,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Добавим только на самые последние 😃
3272,Vibemode,2026-06-24T21:28:59+00:00,32,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,324,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Ибо больно дорогой этот антропик
3273,Vibemode,2026-06-24T21:29:19+00:00,42,UNKNOWN_NEEDS_CONTEXT,30,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,325,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,"попробуй api прямой, если в РБ доступен CF"
3274,Хайзов | fsind,2026-06-24T21:29:31+00:00,26,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,я вас кикнул случайно всех
3275,Хайзов | fsind,2026-06-24T21:29:36+00:00,12,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,заходи опять
3276,утюг лох,2026-06-24T21:30:43+00:00,79,NOT_USEFUL,16,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,330,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,https://github.com/chuppachups133711 на гите на этого типа подписан что странно
3277,утюг лох,2026-06-24T21:30:54+00:00,58,NOT_USEFUL,2,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,329,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,Вот тг этого типа вероятная - https://t.me/chuppachups8368
3279,SMSFAST — виртуальные номера,2026-06-18T16:01:51+00:00,195,UNKNOWN_NEEDS_CONTEXT,30,CANDIDATE_ONLY,single_message_rejected_LOW_SIGNAL,PROCESSED,PROCESSED,PROCESSED,326,COMPLETED,REJECTED_SINGLE_MESSAGE,0.039,0,1,"📎 Важная новость: у нас новый домен Наш новый адрес — smsfast.vip Всё остальное без изменений: скорость, анонимность, удобство. Добавляй в закладки, чтобы всегда быть на связи и не потеряться 💙"
3280,Astana Hub | Events,2026-06-18T11:38:42+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,327,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3282,Unicorns' Room Bot,2026-06-19T11:01:44+00:00,370,USEFUL_SIGNAL,54,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,328,COMPLETED,REJECTED_SINGLE_MESSAGE,0.1738,0,1,"Через 5 минут начинаем вебинар совместно со ""ВкусВиллом"" с разбором стратегии развития стартапов через корпоративные интеграции в текущих реалиях венчурного рынка 🕐 О чем поговорим: ❓Как адаптироваться под корпоративные требования? ❓Какие с"
3292,утюг лох,2026-06-24T21:28:37+00:00,32,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,331,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,вы можете еще типов загнать сюда
3431,Паша,2026-06-24T15:14:49+00:00,3,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,дс?
3432,Паша,2026-06-24T15:14:45+00:00,5,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,жесть
3433,Паша,2026-06-24T15:14:43+00:00,8,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,фига там
3434,Паша,2026-06-24T14:28:32+00:00,33,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"У котором на 0,4 300 грам кофеина"
3435,Паша,2026-06-24T14:28:13+00:00,17,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,Прикинь энергетик
3436,Паша,2026-06-24T12:45:17+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3437,Паша,2026-06-24T12:40:31+00:00,58,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,"Капец, седня полдня себя чувствую как будто всю ночь бухал"
3438,Паша,2026-06-24T12:35:55+00:00,3,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,сук
3439,Паша,2026-06-24T12:16:13+00:00,69,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Я всегда при атака выбираю либо дальний горячей клавишей либо ближний
3440,Паша,2026-06-24T12:16:00+00:00,19,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,332,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Выбирай дальний бой
3441,Паша,2026-06-24T12:15:51+00:00,15,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,Значит ты дурак
3442,Паша,2026-06-24T12:15:46+00:00,9,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,Успокойся
3443,Паша,2026-06-24T12:15:39+00:00,6,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Почему
3444,Паша,2026-06-24T11:58:02+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3445,Паша,2026-06-24T09:59:32+00:00,49,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,вот на меня нападали мехи которых нереально убить
3446,Паша,2026-06-24T09:58:59+00:00,8,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,та фигня
3447,Паша,2026-06-24T09:58:33+00:00,24,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,еще гранатами закидывали
3448,Паша,2026-06-24T09:58:30+00:00,9,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,твари они
3449,Паша,2026-06-24T09:58:21+00:00,9,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,ты кстати
3450,Паша,2026-06-24T09:58:18+00:00,10,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,ЛЕЖАААААТЬ
3451,Паша,2026-06-24T09:58:16+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3452,Паша,2026-06-24T09:58:14+00:00,8,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,АХАХАХАХ
3453,Паша,2026-06-24T09:58:13+00:00,10,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,СЮДА УРОДЫ
3454,Паша,2026-06-24T09:57:57+00:00,22,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,я же тебя убивать буду
3455,Паша,2026-06-24T09:57:54+00:00,19,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,ах ты скотина тупая
3456,Паша,2026-06-24T09:57:45+00:00,36,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Соответствуют тому кто ими управляет
3457,Паша,2026-06-24T09:53:34+00:00,17,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,хуесосы они тупые
3458,Паша,2026-06-24T09:53:23+00:00,195,NOT_USEFUL,28,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"У меня бывает надо с одной части базы на другую перейти, на всяк чтобы не пиздовали через улицу где враги сидят, через шифт иногда прокладвваю путь, то есть до середины маршрута, и конечная точка"
3459,Паша,2026-06-24T09:52:43+00:00,3,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,спс
3460,Паша,2026-06-24T09:52:37+00:00,24,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Через шифт делай маршрут
3461,Паша,2026-06-24T09:51:38+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
3462,Паша,2026-06-24T09:38:19+00:00,22,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,токмачка тоже залетает
3463,Паша,2026-06-24T09:38:07+00:00,41,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,333,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"Пиздец, залетают только видео с Токмачкой"
