lab_message_id,raw_id,route,short_decision,has_reply,entity_count,preview
msg-14397,9990,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Видос
msg-14398,9989,CONTEXT_ONLY,CONTEXT_ONLY,False,0,шортим?
msg-14399,9988,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Не не так
msg-14400,9987,CONTEXT_ONLY,CONTEXT_ONLY,False,0,С био канала
msg-14401,9986,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я так понимаю
msg-14406,9981,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ясн
msg-14407,9979,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он меня заблокал
msg-14408,9980,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лей сучка
msg-14409,9978,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А
msg-14410,9977,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,ща попробую бро
msg-14411,9976,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сукааа
msg-14414,9973,CONTEXT_ONLY,CONTEXT_ONLY,False,0,???
msg-14418,9969,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Что?
msg-14420,9967,CONTEXT_ONLY,CONTEXT_ONLY,False,0,куда переписка делась?
msg-14421,9966,CONTEXT_ONLY,CONTEXT_ONLY,False,0,че там
msg-14422,9965,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Бро
msg-14423,9964,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пизда
msg-14425,9962,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Канала
msg-14426,9961,CONTEXT_ONLY,CONTEXT_ONLY,False,0,С био
msg-14427,9960,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Логи
msg-14429,9958,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Любые
msg-14430,9957,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Скринв
msg-14431,9956,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пруфы
msg-14432,9955,CONTEXT_ONLY,CONTEXT_ONLY,False,0,как я это сделал
msg-14433,9954,CONTEXT_ONLY,CONTEXT_ONLY,False,0,того
msg-14434,9953,CONTEXT_ONLY,CONTEXT_ONLY,False,0,после
msg-14435,9952,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Он снял у меня
msg-14442,9945,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ыыыыыы
msg-14447,9940,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Да, спросите у него а"
msg-14448,9939,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это артем делает?
msg-14450,9937,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так что работа мм предсказуемая
msg-14453,9934,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да бля
msg-14460,9927,CONTEXT_ONLY,CONTEXT_ONLY,False,0,(
msg-14461,9925,CONTEXT_ONLY,CONTEXT_ONLY,False,0,чо вечно падает
msg-14463,9924,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Он только что менял
msg-14464,9923,CONTEXT_ONLY,CONTEXT_ONLY,False,0,в плане
msg-14465,9922,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так он врет
msg-14466,9921,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Стоп
msg-14468,9919,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Эм
msg-14471,9916,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У битка сверху больше
msg-14472,9915,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У битка нет
msg-14474,9913,CONTEXT_ONLY,CONTEXT_ONLY,False,0,вижу
msg-14475,9912,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Reconnecting... 1/5 ъ
msg-14478,9909,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Понял
msg-14479,9908,CONTEXT_ONLY,CONTEXT_ONLY,False,0,как я понял
msg-14481,9906,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Вот буквально полчаса
msg-14482,9905,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а я только рефакторить сел
msg-14485,9902,CONTEXT_ONLY,CONTEXT_ONLY,False,0,И аву
msg-14486,9901,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Меня название
msg-14487,9900,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Он только что
msg-14489,9898,CONTEXT_ONLY,CONTEXT_ONLY,False,0,мнлкое
msg-14490,9897,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Фронтолов делай
msg-14491,9896,CONTEXT_ONLY,CONTEXT_ONLY,False,0,пиздаболище
msg-14493,9895,CONTEXT_ONLY,CONTEXT_ONLY,False,0,С чего ты это взял?
msg-14494,9893,CONTEXT_ONLY,CONTEXT_ONLY,False,0,эм
msg-14496,9891,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я пытался оправдать
msg-14497,9890,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это да
msg-14498,9889,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ты забыл ?
msg-14500,9887,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я не писал
msg-14501,9886,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это попало в тгк
msg-14502,9885,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Гадости
msg-14504,9883,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и все
msg-14506,9881,CONTEXT_ONLY,CONTEXT_ONLY,False,0,если по сбп
msg-14507,9880,CONTEXT_ONLY,CONTEXT_ONLY,False,0,квитанции приложи оплат
msg-14508,9879,CONTEXT_ONLY,CONTEXT_ONLY,False,0,никаких шаблонов не надо
msg-14510,9877,CONTEXT_ONLY,CONTEXT_ONLY,False,0,его основу снесли
msg-14512,9875,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну тут тоже
msg-14514,9873,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я думаю он понял
msg-14515,9872,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он написал
msg-14516,9871,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сорян
msg-14517,9870,CONTEXT_ONLY,CONTEXT_ONLY,False,0,об этом
msg-14518,9869,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я думаю
msg-14519,9868,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он думает
msg-14520,9867,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну вроде
msg-14523,9864,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я лимфуса
msg-14525,9862,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ч
msg-14528,9859,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сек
msg-14529,9858,CONTEXT_ONLY,CONTEXT_ONLY,False,0,И пруфала его голос
msg-14532,9854,CONTEXT_ONLY,CONTEXT_ONLY,False,0,совсем отупели уже
msg-14534,9852,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я кофе варю пока
msg-14538,9848,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"тестите, был перезапуск"
msg-14539,9847,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а каким шаблоном писать
msg-14540,9846,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Тогда все чисты выходит
msg-14541,9845,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я так сделал
msg-14543,9843,CONTEXT_ONLY,CONTEXT_ONLY,False,1,С этим все хорошо @ceoRussiaBeMad
msg-14544,9842,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А то я в бане -_-
msg-14546,9840,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Вадим, спросишь?"
msg-14548,9838,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Надо спросить
msg-14549,9837,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ЭАХАХАХАХАХААХА
msg-14550,9835,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Почему апи лежит
msg-14552,9834,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да да
msg-14554,9832,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а тема то рабочая
msg-14558,9828,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ошибся тогда
msg-14559,9825,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А
msg-14560,9827,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сука
msg-14561,9826,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ахахахах
msg-14562,9824,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он года 2019
msg-14563,9823,CONTEXT_ONLY,CONTEXT_ONLY,False,0,С асати админ
msg-14565,9821,CONTEXT_ONLY,CONTEXT_ONLY,False,1,@pobothu а эт кто?
msg-14566,9820,CONTEXT_ONLY,CONTEXT_ONLY,False,0,всмы новый
msg-14567,9819,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это основа
msg-14569,9817,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Только что с твоей основой ?
msg-14571,9814,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну тогда все равно
msg-14573,9813,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+
msg-14574,9812,CONTEXT_ONLY,CONTEXT_ONLY,False,0,что там по инфе
msg-14576,9810,CONTEXT_ONLY,CONTEXT_ONLY,False,0,У тебя в подарках девушка твоя ?
msg-14578,9808,CONTEXT_ONLY,CONTEXT_ONLY,False,0,как я могу пруфануть?
msg-14579,9807,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я с чата асати пришел
msg-14580,9805,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не
msg-14581,9804,CONTEXT_ONLY,CONTEXT_ONLY,False,0,нет
msg-14587,9798,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Вот я даже ливнул
msg-14589,9795,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Вот я
msg-14590,9794,CONTEXT_ONLY,CONTEXT_ONLY,False,0,И танцы на костях
msg-14591,9793,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я
msg-14592,9792,CONTEXT_ONLY,CONTEXT_ONLY,False,0,2
msg-14593,9791,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,также
msg-14594,9790,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а это что
msg-14595,9788,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Солана передумала
msg-14596,9787,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Остальные со ждуль
msg-14598,9785,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не
msg-14602,9781,CONTEXT_ONLY,CONTEXT_ONLY,False,0,щит я хз кто
msg-14604,9779,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ахахах
msg-14605,9778,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Барсук блят
msg-14606,9777,CONTEXT_ONLY,CONTEXT_ONLY,False,0,у барсука 3 акка?
msg-14607,9776,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"да, были пруфы"
msg-14608,9775,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Еще один что ль
msg-14610,9773,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это твинк барсука
msg-14611,9772,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ДОКАЖИ
msg-14612,9771,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да
msg-14613,9770,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Чеки были
msg-14614,9769,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Он как попал сюда?
msg-14615,9768,CONTEXT_ONLY,CONTEXT_ONLY,False,1,@ceoRussiaBeMad
msg-14616,9767,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Реально?
msg-14617,9766,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,"секунду, сударь"
msg-14619,9764,CONTEXT_ONLY,CONTEXT_ONLY,False,0,после экзит скама
msg-14622,9761,CONTEXT_ONLY,CONTEXT_ONLY,False,0,может просто понял
msg-14623,9760,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ахахах
msg-14625,9758,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А я тебя чекать пошел уже
msg-14626,9757,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хм тогда все норм
msg-14627,9756,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не с мейна
msg-14629,9754,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Рил?
msg-14631,9752,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,Так я писал что r-api восстановил)
msg-14632,9751,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Жаба кентафурик
msg-14633,9750,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ква ква
msg-14634,9749,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я да
msg-14635,9748,CONTEXT_ONLY,CONTEXT_ONLY,False,0,жаба тоже норм?
msg-14636,9747,CONTEXT_ONLY,CONTEXT_ONLY,False,0,результат
msg-14637,9746,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и тебе дам
msg-14638,9745,CONTEXT_ONLY,CONTEXT_ONLY,False,0,сделаю
msg-14639,9744,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я сам все
msg-14640,9743,CONTEXT_ONLY,CONTEXT_ONLY,False,0,В кишке +- уверен
msg-14641,9742,CONTEXT_ONLY,CONTEXT_ONLY,False,0,дай мне
msg-14642,9741,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Похуй
msg-14643,9740,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Хикель норм
msg-14644,9739,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,нет
msg-14645,9738,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,на r-api сменил?
msg-14646,9737,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а крысу жалко не будет
msg-14651,9732,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я +- всем верю
msg-14652,9731,CONTEXT_ONLY,CONTEXT_ONLY,False,0,адрес сказать тебе?
msg-14653,9730,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хахаха
msg-14654,9729,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+
msg-14655,9728,CONTEXT_ONLY,CONTEXT_ONLY,False,0,найду и закопаю
msg-14659,9724,CONTEXT_ONLY,CONTEXT_ONLY,False,0,кста да
msg-14661,9723,CONTEXT_ONLY,CONTEXT_ONLY,False,0,деклайнит постоянно карту
msg-14664,9719,CONTEXT_ONLY,CONTEXT_ONLY,False,0,знает или нет
msg-14665,9718,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Или 8-9кг куриной грудки
msg-14666,9717,CONTEXT_ONLY,CONTEXT_ONLY,False,0,не понятно пока
msg-14669,9714,CONTEXT_ONLY,CONTEXT_ONLY,False,0,нет
msg-14670,9713,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а еще вот эти трое
msg-14673,9710,CONTEXT_ONLY,CONTEXT_ONLY,False,0,кто крыса
msg-14677,9704,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Как он это понял?
msg-14678,9706,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и у обычных пользователей
msg-14679,9705,CONTEXT_ONLY,CONTEXT_ONLY,False,0,у селлеров тоже
msg-14680,9703,CONTEXT_ONLY,CONTEXT_ONLY,False,0,тут это ключевое слово
msg-14682,9701,CONTEXT_ONLY,CONTEXT_ONLY,False,0,наверное узнал или как
msg-14683,9700,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Кому
msg-14684,9699,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Кто сливает
msg-14685,9698,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Спрашивай
msg-14688,9695,CONTEXT_ONLY,CONTEXT_ONLY,False,0,наш человек!)))
msg-14690,9692,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я вам говорю
msg-14693,9689,CONTEXT_ONLY,CONTEXT_ONLY,False,0,видимо тут крыса
msg-14694,9690,CONTEXT_ONLY,CONTEXT_ONLY,False,0,посмотрим когда слетит
msg-14697,9686,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Так а как
msg-14698,9685,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Как нахуй
msg-14700,9683,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и не слетела еще
msg-14701,9682,CONTEXT_ONLY,CONTEXT_ONLY,False,0,чуть больше
msg-14706,9677,CONTEXT_ONLY,CONTEXT_ONLY,False,0,АХАХАХ
msg-14710,9674,CONTEXT_ONLY,CONTEXT_ONLY,False,0,??????
msg-14711,9672,CONTEXT_ONLY,CONTEXT_ONLY,False,0,????
msg-14712,9671,CONTEXT_ONLY,CONTEXT_ONLY,False,0,2 недели?
msg-14713,9669,CONTEXT_ONLY,CONTEXT_ONLY,False,0,манипкляции
msg-14715,9667,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Полтора максимум тогда
msg-14717,9665,CONTEXT_ONLY,CONTEXT_ONLY,False,0,я же написал вроде
msg-14719,9664,CONTEXT_ONLY,CONTEXT_ONLY,False,0,1 тире 2 месяца
msg-14720,9662,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Похуй
msg-14721,9661,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,по времени
msg-14723,9659,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,в каком смысле максимальный
msg-14724,9658,CONTEXT_ONLY,CONTEXT_ONLY,False,0,так это не 2 месяца
msg-14728,9654,CONTEXT_ONLY,CONTEXT_ONLY,False,0,колдунебучий.жпег
msg-14731,9651,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и живет дальше
msg-14736,9646,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ладн
msg-14738,9644,CONTEXT_ONLY,CONTEXT_ONLY,False,0,и тут же пишет
msg-14739,9643,CONTEXT_ONLY,CONTEXT_ONLY,False,0,обычно
msg-14742,9640,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+7 который ?
msg-14743,9639,CONTEXT_ONLY,CONTEXT_ONLY,False,0,стоп
msg-14745,9638,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Человек проверенный!
msg-14747,9635,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Артём Готлиб называется
msg-14748,9634,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ориг другой
msg-14749,9633,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ХД
msg-14750,9632,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Это не ориг
msg-14757,9624,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Вообще если честно
msg-14761,9620,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да понял
msg-14762,9618,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а
msg-14763,9619,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Не заметил
msg-14764,9617,CONTEXT_ONLY,CONTEXT_ONLY,False,0,погоди
msg-14765,9611,CONTEXT_ONLY,CONTEXT_ONLY,False,0,нет
msg-14766,9615,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А
msg-14767,9614,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а не а дохлый эфир
msg-14769,9612,CONTEXT_ONLY,CONTEXT_ONLY,False,0,БЛЯТЬ ПЛЮС ОБЫЧНЫЙ
msg-14770,9613,CONTEXT_ONLY,CONTEXT_ONLY,False,0,если бы зашел в солану
msg-14771,9610,CONTEXT_ONLY,CONTEXT_ONLY,False,0,он написал
msg-14772,9609,CONTEXT_ONLY,CONTEXT_ONLY,False,0,было БЫ
msg-14773,9608,CONTEXT_ONLY,CONTEXT_ONLY,False,0,2 месяца держится примерно
msg-14774,9607,CONTEXT_ONLY,CONTEXT_ONLY,False,0,к12?
msg-14776,9605,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Радуйся
msg-14777,9604,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Что он утюг
msg-14778,9603,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Тогда какой тильт?
msg-14780,9601,CONTEXT_ONLY,CONTEXT_ONLY,False,0,.
msg-14785,9596,CONTEXT_ONLY,CONTEXT_ONLY,False,0,или того узбека
msg-14787,9594,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Бляяяяяяя
msg-14788,9593,CONTEXT_ONLY,CONTEXT_ONLY,False,0,по солане
msg-14789,9592,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я дурак
msg-14790,9591,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+5000$
msg-14792,9589,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лучше сам следи
msg-14793,9588,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А могло быть
msg-14798,9583,CONTEXT_ONLY,CONTEXT_ONLY,False,0,По эфиру
msg-14800,9581,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лонг
msg-14801,9580,CONTEXT_ONLY,CONTEXT_ONLY,False,0,в контактах как-то
msg-14804,9577,CONTEXT_ONLY,CONTEXT_ONLY,False,0,все никаких 74
msg-14805,9576,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ХД
msg-14807,9575,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ОР
msg-14808,9574,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ХД
msg-14809,9572,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Я збс А, собака? Храпит"
msg-14810,9571,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Яеоез который все нашли
msg-14811,9570,CONTEXT_ONLY,CONTEXT_ONLY,False,0,есть что-то?
msg-14812,9569,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Шорт?
msg-14813,9568,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а ну оно понятно тогда
msg-14818,9563,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,у меня что то не работало что r
msg-14819,9562,AGGREGATE_ONLY,CONTEXT_ONLY,False,0,Так а если ищем Артёма какого-то
msg-14820,9561,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,рф*
msg-14822,9559,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,r-api пробуй)
msg-14823,9558,CONTEXT_ONLY,CONTEXT_ONLY,False,1,У меня щас +500$ позиция
msg-14824,9557,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Как там пес?
msg-14825,9556,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,?
msg-14826,9554,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,3,@Jumba77777 @egrmxmv @an3oo
msg-14827,9555,CONTEXT_ONLY,CONTEXT_ONLY,False,0,красиво рисует
msg-14829,9552,CONTEXT_ONLY,CONTEXT_ONLY,False,0,20
msg-14831,9550,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Чо звал сларк
msg-14832,9549,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Депы ток
msg-14834,9546,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ну я сливаю мало
msg-14835,9545,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ты на меня посмотри
msg-14836,9544,CONTEXT_ONLY,CONTEXT_ONLY,False,0,че ща хуйня
msg-14837,9542,CONTEXT_ONLY,CONTEXT_ONLY,False,0,щас ревешь
msg-14839,9540,CONTEXT_ONLY,CONTEXT_ONLY,False,0,на днях ревел
msg-14841,9538,CONTEXT_ONLY,CONTEXT_ONLY,False,0,че т не пойму
msg-14843,9536,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Бро
msg-14844,9535,CONTEXT_ONLY,CONTEXT_ONLY,False,0,в чате
msg-14846,9533,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Сливаешь
msg-14847,9532,CONTEXT_ONLY,CONTEXT_ONLY,False,0,поч
msg-14849,9530,CONTEXT_ONLY,CONTEXT_ONLY,False,0,тоже верно
msg-14850,9529,CONTEXT_ONLY,CONTEXT_ONLY,False,0,это дохуя
msg-14851,9528,CONTEXT_ONLY,CONTEXT_ONLY,False,0,минимум в 5 раз меньше
msg-14852,9527,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я его ненавижу блять
msg-14854,9525,CONTEXT_ONLY,CONTEXT_ONLY,False,0,тут в разы вообще числа
msg-14855,9524,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я тебе зуб даю
msg-14856,9521,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Да дело в аватарке
msg-14857,9520,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Я ебал свой винрейт
msg-14862,9517,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну все гуд
msg-14865,9515,CONTEXT_ONLY,CONTEXT_ONLY,False,0,F
msg-14869,9511,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пока
msg-14871,9508,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Попал в капкан лонгистов
msg-14873,9505,CONTEXT_ONLY,CONTEXT_ONLY,False,0,+
msg-14877,9503,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Пусть чел отдохнет
msg-14879,9500,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Куда
msg-14884,9495,CONTEXT_ONLY,CONTEXT_ONLY,False,0,тебя тоже можно понять
msg-14887,9491,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Ща небольшой шорт будет
msg-14891,9487,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Где ему быть?
msg-14892,9486,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"Пятница, вечер"
msg-14894,9484,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Где Дэвид?
msg-14895,9483,CONTEXT_ONLY,CONTEXT_ONLY,False,0,хоч на карту
msg-14897,9481,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ну как тебе удобно
msg-14898,9479,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Спрошу
msg-14902,9475,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Такое?
msg-14903,9474,CONTEXT_ONLY,ATTACH_AS_CORROBORATING_EVIDENCE,False,0,"r-portal восстановили, проверяйте"
msg-14904,9471,CONTEXT_ONLY,CONTEXT_ONLY,False,0,квант. Количественный аналитик
msg-14906,9472,CONTEXT_ONLY,CONTEXT_ONLY,False,0,А их как снять потом
msg-14908,9469,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ЧИСТЫМИ
msg-14909,9468,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ТАМ БЕЗ КОМСЫ ЕЩЕ
msg-14910,9467,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Было бы прикольно
msg-14912,9465,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Плюс - ей отдал
msg-14913,9464,CONTEXT_ONLY,CONTEXT_ONLY,False,0,ДА ТЫ ШАРИШЬ
msg-14914,9463,CONTEXT_ONLY,CONTEXT_ONLY,False,0,"r-portal восстановили, проверяйте"
msg-14916,9461,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Лега
msg-14920,9457,CONTEXT_ONLY,CONTEXT_ONLY,False,0,да
msg-14921,9456,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Красивое
msg-14922,9455,CONTEXT_ONLY,CONTEXT_ONLY,False,0,у тебя весь деп 3500
msg-14923,9454,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а понял
msg-14928,9449,CONTEXT_ONLY,CONTEXT_ONLY,False,0,рил
msg-14929,9448,CONTEXT_ONLY,CONTEXT_ONLY,False,0,а не
msg-14930,9447,CONTEXT_ONLY,CONTEXT_ONLY,False,0,Отдохни
